,Date,User,Tweet
107,2022-12-06 16:29:26+00:00,ZeeNews,"देश में डिजिटल रुपये के लॉन्च होते ही लोगों के जहन में कई तरह के सवाल उठने लगे हैं. सरकार ने इसे पायलट प्रोजेक्ट के तौर पर लॉन्च किया है.

#DigitalRupee #Demonetisation 

https://t.co/bTIEzeZIE0"
108,2022-12-06 16:09:20+00:00,incometaxwala,"#DigitalCurrency 
#DigitalRupee https://t.co/s7VmW9FdeQ"
109,2022-12-06 15:56:07+00:00,Intech_India,"Digital Rupee or eRupee Kya Hai | What is Digital Rupee
#eRupee #DigitalRupee #CBDC #RBI #e₹ #eRupeeKyaHai #IntechIndia

https://t.co/u3ry3Mom0B https://t.co/jJ6xRmBZen"
110,2022-12-06 15:55:38+00:00,dumbwire,#CBDCs #Payments #BankofIndia #CentralBanks #DigitalRupee Indonesia Payment system digitalization among 2023 economic growth plans https://t.co/1uZmFItTXx - https://t.co/HzksZFGgpd https://t.co/TXTBhBk7Sb
111,2022-12-06 15:53:02+00:00,Intech_India,"How to use digital Carrency erupee | Digital rupee kaise use kare
#eRupee #DigitalRupee #CBDC #eRupeeApp #HowTo #IntechIndia

https://t.co/uJN7hQdhK5 https://t.co/MR1gYLtfRg"
112,2022-12-06 15:45:00+00:00,BGRIndia,"From eligible banks to difference between #UPI and digital rupee, here's all you need to know. 
#RBI #DigitalRupee 
https://t.co/Ig7ezXo2zs"
113,2022-12-06 15:23:56+00:00,irakeshbose,"ये नया भारत है...
मेरा देश बदल रहा है.....
New digital currency by RBI.... #DigitalIndia #Economy #DigitalRupee #DigitalCurrency https://t.co/U7iWi6H7ky"
114,2022-12-06 15:01:40+00:00,MAYANK8382,@Lotus_Engine @RBI @RBIsays @TheOfficialSBI @Paytm Game is just begun and plot for e-₹ and #DigitalRupee why bank offer unlimited #UPI where approx some charge they have to bare to maintain system !
115,2022-12-06 14:55:32+00:00,RidgeKnowledge,"Governments around the world have been cautioning their citizens against the use of Cryptocurrencies and encouraging them to use more centralized digital currencies.
Which type of digital currency has more merit and will be around even in the future?
#Poll #DigitalRupee #Bitcoin"
116,2022-12-06 14:30:45+00:00,dtweetofNarad,#DigitalRupee https://t.co/tE7kk7QUxB
117,2022-12-06 14:30:06+00:00,Abbacyber,"You must have heard of the digital dollar, digital rupee, digital Yuan, eNaira and so on. Read more on CBDC here https://t.co/LAlV6as5Bs
 Some experts said this could be the future of money, what do you think?
@TheShalomYinka
 #EkoLance #EkoLanceContentCreation #DigitalRupee"
118,2022-12-06 14:16:13+00:00,ChinoCapitan,"#christinelegarde ""we can't allow the anonymity that comes with cash"" #WTF #digitaleuro #digitaldollar #DigitalRupee  really think about this !!! Forget putting aside some cash for emergencies , save for a trip, grandma's gift...."
119,2022-12-06 14:05:44+00:00,JeniInfoTamil,"https://t.co/aXVuI4zVU8
#DigitalCurrency 
#DigitalRupee 
#Trending 
#TrendingNow 
#trendingvideo 
#YouTuber 
#ViralVideos 
@JeniInfoTamil https://t.co/97fFWu30wT"
120,2022-12-06 13:52:25+00:00,exposing_now,Digital rupee to be launched in December #DigitalRupee #RBI https://t.co/H4rRxDZdRm
121,2022-12-06 13:38:06+00:00,MAYANK8382,@Ravisutanjani allocate special fund to promote #digitalrupee of RBI !
122,2022-12-06 13:37:11+00:00,JRinswer,"What is Digital Rupee (e₹)?
#DigitalRupee (e₹) is a Central Backed Digital Currency (CBDC) which is similar to regular currency notes issued by the RBI but in electronic form.
How you will get it - 
https://t.co/P9pglq7PDn  #Rupee #Trending #TrendingNow #CBDC"
123,2022-12-06 13:18:30+00:00,Rahulsharma1050,"What is Digital Rupee (e₹)?
#DigitalRupee (e₹) is a Central Backed Digital Currency (CBDC) which is similar to regular currency notes issued by the RBI but in electronic form.
How you will get it - 
https://t.co/eiU7Xivb0F  #Newone #Trending #TrendingNow #CBDC"
124,2022-12-06 13:13:28+00:00,IdaniKaroshi,"There is still a long way to go with digital rupee currency
#Digital #DigitalRupee https://t.co/zDY2GGLokm"
125,2022-12-06 12:59:05+00:00,RVKSCAs,"RVKS and Associates Newsletter – Volume 1.34
#newsletter  #regulatory  #compliance #rbi #sebi #pfrda #tax #digitalrupee #complaints #ombudsman #update2022

Newsletter : https://t.co/2ESscHtAl9 https://t.co/lEUywWSLYt"
126,2022-12-06 12:45:09+00:00,ILAMUGILM,"Other official languages were missing except #Hindi in the #DigitalCurrency, our Constitution consists of 22 languages. Our physical currency has 15 lang. on it. @RBI, @nsitharamanoffc request to consider to include the omitted 14 languages in #DigitalRupee #StopHindiImposition https://t.co/NVGnLTVosy"
127,2022-12-06 12:21:13+00:00,InvestIndiaCHE,"#InvestInIndia

#NewIndia’s first digital rupee (e₹) will ensure consumer protection by avoiding risks associated with private virtual currencies!

Explore more at: https://t.co/96nBgKkGS0 

#InvestIndia #Banking #DigitalRupee @HofSwitzerland @gurleenmalik @IndiainSwiss https://t.co/5HfDeADyeH"
128,2022-12-06 12:19:33+00:00,RocketSingh0209,"India’s #CBDC e₹ (Digital Rupee) vs  Indian #Rupee 
What you prefer to use ?? https://t.co/Oizoccg71m"
129,2022-12-06 11:26:46+00:00,synarionit,"Crypto Economy and Effect of India’s Digital Rupee on Physical Currency

#DigitalRupee #Rupee #Crypto #CBDC 

https://t.co/vvxwYS1xcT"
130,2022-12-06 11:22:11+00:00,thenewsdrum,"Banks unaware of RBI's digital rupee; here’s what we know so far

#CBDC #eRupee #DigitalRupee #RBI #Token #Blockchain #DigitalCurrency #SBI #ICICIBank 
https://t.co/9auDd21mvy"
131,2022-12-06 11:19:51+00:00,ndtvindia,"#DigitalRupee क्यों है जरूरी, समझें नोटबंदी की तरह फिर कोई नया फैसला तो नहीं ले लेंगे पीएम मोदी

https://t.co/j6apMQ8pRm"
132,2022-12-06 11:03:16+00:00,amol_bhanushali,"Did you know - India is one of 9 countries in the world that have launched their own CBDC! That is truly a commendable feat! And I’m looking forward to test it out soon!

#CDBC #DigitalRupee #DigitalPayments"
133,2022-12-06 11:02:27+00:00,ravishendarkar,"#PSUBanks will be in focus in tomorrow 's #RBI policy 

Finance Minister has given hint last month ,today Morgan Stanley praises BOB and Bank of India and SBI  apart from #DigitalRupee 

@NSEIndia"
134,2022-12-06 10:44:37+00:00,appshive,"57% of merchants plan to expand payment method💰 in 2023. The digital disruptions in the payment industry have led to the advent of the Mobile Apps 📱which helps online transactions.

#APP #payments #TransferPortal #Online #buy #Digital  #DigitalRupee #mobileApp 

A thread📜 https://t.co/RgHwmzoHpO"
135,2022-12-06 10:30:00+00:00,IndiaKnowledge3,"RBI Launched Retail Digital Rupee | IKN 101
#RBI #DigitalRupee #eRupee #DigitalCurrency #DigitalIndia #MakeInIndia #CBDC #DigitalPayments #DigitalRupeeLaunch #DigitalRupeeIndia #Bank #India  #IndiaKnowledgeNetwork #IKN
https://t.co/tpcVHpItOo via @YouTube https://t.co/SsPaKoJOFf"
136,2022-12-06 10:06:06+00:00,MAYANK8382,@contrarianEPS #DigitalRupee if by chance hit before 2023 then lot of bank have to shut or half their staff ! For small amount why even need to bank
137,2022-12-06 09:27:30+00:00,MAYANK8382,@behindmeyouare this is officially #DigitalRupee of india after pilot project very soon they expend to few more city ! launch on 01-12-2022 just google it there is lot of suprise form gov and RBI in coming days !
138,2022-12-06 09:11:53+00:00,AirdropAlertAAD,"FAQs on #Digital $Rupee launched by
RBI in a phase wise manner for retail
segment in cities of Bengaluru,
Bhubaneshwar, Delhi &amp; Mumbai on
1st Dec, 2022
https://t.co/MkIOb6grV3

#CBDC https://t.co/vMZp50bLbI"
139,2022-12-06 09:11:40+00:00,indiaigf_,"At #IndiaIGF2022, various stakeholders will come together to develop a regulatory framework that will shape the future of the internet in India. 

🗓️9th-11th December, 2022
💻https://t.co/77kpmBCJ4n

#IIGF2022 #DigitalIndia #DigitalEconomy #DigitalCurrency #DigitalRupee https://t.co/yYfkBtsNwC"
140,2022-12-06 08:32:40+00:00,Patel98Meet,"The Reserve Bank of India's (RBI) experiment with the retail and wholesale digital rupee have been fruitful so far, according to RBI Deputy Governor T Rabi Sankar.

#CBDC 
#RBI
#CentralBankDigitalCurrency"
141,2022-12-06 08:17:38+00:00,sudhir_sardesai,"#DigitalRupee without the picture of a moron! I am loving it! ❤️ 
@zeenat_daar93
@RocksMagik 
@PoornimaNimo
@Anandi_sanatani 
@Wind_chime11 
@indiclogic https://t.co/9pUgLLRl77"
142,2022-12-06 08:10:58+00:00,PoongodiSugandh,"இந்திய ரிசர்வ் வங்கியின் புதிய டிஜிட்டல் கரன்சி | HTT

#RBI | #DigitalRupee | #DigitalCurrency | #NewDigitalCurrency https://t.co/2rlxOL7ItL"
143,2022-12-06 08:00:02+00:00,FinBites_in,"RBI officials makes this big claim on 'digital rupee'

Tap to read 👇
https://t.co/DlcPhA4ho8

#bitcoin #ETH #Solana #USDINR #Cryptocurency #Crypto #news #nftart #NFT #BTCUSDT #BTCs #SHIB #DOGE #NFTs #ElonMusk $FTT #Binance #cryptocrash #SBF https://t.co/ftoHxW0id4"
144,2022-12-06 07:39:08+00:00,ravirajsinh98,"Digital currency: An ambitious project. Can be useful in mains.
#DigitalRupee #GPSC #UPSC https://t.co/224YDP6eZR"
145,2022-12-06 07:22:21+00:00,the_newsmen,"The #unifiedpaymentsinterface (#UPI) transactions witnessed a meteoric 650 per cent rise at the semi-urban and rural stores in #India this year, a report showed on Tuesday.
#UPI #digitalart #DigitalRupee 
https://t.co/OCsq8BrX7b"
146,2022-12-06 07:00:31+00:00,GuravAbhishek7,"After RBI 🇮🇳 announced the pilot project for India's Digital Rupee (eRupee/e₹), Indonesia 🇮🇩 is setting out its plans and concept for the Digital Rupiah, a blockchain-based currency, starting with transactions between local banks..

#India #Indonesia #eRupee #eRupiah #ExitPolls https://t.co/cAODQipAgm"
147,2022-12-06 06:55:11+00:00,TrichyIT,"டிஜிட்டல் ரூபாயை எப்படி வாங்கலாம்?

#DigitalRupee #DigitalCurrency https://t.co/78HFwA9CCS"
148,2022-12-06 06:51:41+00:00,JagranBizNews,"क्या है #DigitalRupee?
क्या हैं इसके फायदे?
ये कैसे काम करेगा?

देखिए इस वीडियो में👇
https://t.co/cXyWQpbpxV

#erupee #digitalcurrency #Rupee #DigitalCurrency @RBI @ankitrsinghh https://t.co/Rjqzky9Aon"
149,2022-12-06 06:38:41+00:00,StudyAtHome_org,"CBDC will kill Financial Freedom? Physical Currency Ban? 

https://t.co/EdmwGgabxN

.

#cbdc #erupi #centralbankdigitalcurrency #digitalcurrency #RBI #centralbanks #rbisays #digitalrupee #IndianCryptoCurrency #currency #StudyAtHome"
150,2022-12-06 06:36:06+00:00,TamilTheHindu,"இந்திய ரிசர்வ் வங்கியின் புதிய டிஜிட்டல் கரன்சி | HTT

#RBI | #DigitalRupee | #DigitalCurrency | #NewDigitalCurrency https://t.co/eiCqqbIUwr"
151,2022-12-06 06:35:40+00:00,UjaAdvisory,"RBI launches the digital Rupee  
Another #fintech disruption is going to take India to the forefront of fintech capabilities after UPI.  

#Rupee #DigitalRupee #Cbdc #WhatIsDigitalRupee #PilotLaunch  #DigitalCurrency #DigitalRupeerbi #erupee

https://t.co/1MAlAcuvAy https://t.co/NfKIv5M093"
152,2022-12-06 06:31:19+00:00,DinakaranNews,இந்திய ரிசர்வ் வங்கியின் புதிய டிஜிட்டல் கரன்சி #RBI #DigitalRupee #DigitalCurrency #DinakaranNews https://t.co/CncHg96UHt
153,2022-12-06 06:29:00+00:00,TetherCommunity,"The Reserve Bank of India (RBI) launched the first retail digital Rupee (e-R) pilot on December 1, 2022, in 4 cities - Mumbai, New Delhi, Bengaluru, and Bhubaneswar. 

Read more here: https://t.co/EV8DLqm0x0

#RBI #DigitalRupee #Banking #News #Fintech #CBDC #RBI #eRupee

@RBI"
154,2022-12-06 06:23:05+00:00,NewTribeCap,"Following India, #Indonesia plans to lay the foundation for rolling out a digital currency of its own 🪙

This digital 'rupiah' will be beneficial in affiliating transactions between the local Indonesian banks 🏦

#Crypto #DigitalRupee #DeFi https://t.co/Ao82yuo6wC"
155,2022-12-06 06:14:15+00:00,PawanJa155,"Finally the dictator has removed #Gandhiji from rupee...
#DigitalCurrency
#DigitalRupee https://t.co/bZDLVogB5w"
156,2022-12-06 05:53:51+00:00,24x7crypto,India’s #CBDC will be able to do all the things https://t.co/n3S69gWpY1 #centralbankdigitalcurrency #digitalcurrency #digitalrupee #erupee #indianbanksassociation #indiancbdc #rbidigitalrupee #reservebankofindia #shibainunews #trabisankar
157,2022-12-06 05:53:39+00:00,Blaxus7,"What are CBDCs? Who is implementing them?

#CBDCs #banks  #digitalart #DigitalRupee #DigitalCurrency https://t.co/F2UqgLJN2H"
158,2022-12-06 05:45:26+00:00,MayurMogre2,"Know everything about E-Rupee -
https://t.co/eqf1CWo49f #e-rupee #DigitalRupee #DigitalCurrency #RBI #financeminister https://t.co/oz0UUNE1rp"
159,2022-12-06 05:40:57+00:00,imSunu_B,"Aru you excited for E Rupee?

#ERupee #RBI @RBI #DigitalRupee
#DigitalCurrency"
160,2022-12-06 05:36:29+00:00,FinancialXpress,"When Digital Rupee and Digital Yen are called the Yin and Yen

https://t.co/amYoywevm5

#Rupee #Yen #Yin #Digital #feblockchain https://t.co/3dhrxTMF5Y"
161,2022-12-06 05:30:00+00:00,TOIStudent,"The retail pilot of the Reserve Bank ofIndia’s digital currency has gone live on December 1, 2022. Touted as e-Rupee or digitalrupee, the #RBI's central bank digital currency (CBDC) is an electronic form of sovereign currency. 
https://t.co/trNghoN8Ju
#Digital #erupee"
162,2022-12-06 05:22:31+00:00,rishi_dr119,"Opposition after launch of Digital Currency
where they couldn't find Bapu😢😢😭😭

अबे बापू को ठीक से पकड़ो….कहीं गिर न जाएँ😜😂🤪🤓

#DigitalRupee 
#DigitalIndia https://t.co/oVa3Pktgte"
163,2022-12-06 05:03:43+00:00,TriglavApo,"Finally got my #DigitalRupee to buy myself some potions from Hyrule 🧙🏾‍♂️

#Zelda #ZeldaTearsOfTheKingdom https://t.co/57qtlDo5Ty"
164,2022-12-06 05:03:23+00:00,manoj_216,"eRupee is designed to ..... existing digital payments in India?
#DigitalRupee"
165,2022-12-06 05:00:06+00:00,sabpaisa,"Did you know about this the Digital Rupee? 
#SabPaisa #fintech #payments #digitalpayments #paymentsolutions #fintechupdate #fintechnews #RBI #digitalrupee #cbdc #eRupee https://t.co/3pcoTKMDGs"
166,2022-12-06 04:55:40+00:00,JackOfAllTechs,"India’s Central Bank Digital Currency Should Be Able to Do Anything Cryptocurrency Can Do With No Risk, Official Claims https://t.co/QIbiN7MRip #CbdcVsCryptocurrency #DigitalRupee #RBI #RbiCbdc"
167,2022-12-06 04:47:04+00:00,MarketN82084743,"Sector Analysis: #Adaniports #AdaniEnt #AdaniTrans #Adanigreen
#NOV2022 Month Volume Charts: 
#BSE #tradingsetup #Analysis #investing #stockmarkets  #pythonprogramming #DataVisualization #PoweSector #Adani #Reliance #investing #Bitcoin #India #Trading #DigitalRupee https://t.co/zBSXhsMNso"
168,2022-12-06 04:44:37+00:00,manoramaonline,"ഡിജിറ്റൽ രൂപ കടലാസ് കറൻസിയുമായി കൈമാറ്റം ചെയ്യാൻ സാധിക്കും. #erupee #digitalrupee #reservebankofindia

Read more at: https://t.co/pMjvUQcz4O"
169,2022-12-06 04:22:25+00:00,Pratyancha_news,"यह आरबीआई की नई डिजिटल करेंसी है

 गांधी फोटो नही है !!!!
#DigitalRupee 
#Digital https://t.co/C1BxjRWxmi"
170,2022-12-06 04:16:22+00:00,sikhhagoti,"RBI-এর ডিজিটাল রুপি কীভাবে ব্যবহার করবেন ? সম্পূর্ণ জানতে নিচের লিংকে ক্লিক করুন ঃ- 👇🏼
#cbdc #digitalrupee #erupee #sikhhagoti 

https://t.co/ECD07XegwS https://t.co/ZQLKOXaf42"
171,2022-12-06 04:13:23+00:00,pudharionline,"वाणिज्य शाखा संधींची खाण 
https://t.co/Bl1wZpYZ7yवाणिज्य-शाखा-संधींची-खाण/ar 

#PudhariOnline #LionelMessi #FIFA #BrazilvsSouthKorea #BB16 #GujaratElections #Kohli #Pele #NarendraModi #ExitPolls #G20 #Drbabasahebambedkar #DrAmbedkar #UPI #DigitalRupee #Jobs #commercejobs"
